ensembl_transcript_id,exon_chrom_start,exon_chrom_end,ensembl_exon_id,cds_start,cds_end,phase,end_phase,genomic_coding_start,genomic_coding_end,strand
ENST00000583850,7224957,7225261,ENSE00002728078,NA,NA,-1,-1,NA,NA,1
ENST00000583074,7223968,7224069,ENSE00003605361,NA,NA,-1,-1,NA,NA,1
ENST00000583074,7224321,7224393,ENSE00003532887,NA,NA,-1,-1,NA,NA,1
ENST00000583074,7224480,7224552,ENSE00003478899,NA,NA,-1,-1,NA,NA,1
ENST00000583074,7223825,7223875,ENSE00002707851,NA,NA,-1,-1,NA,NA,1
ENST00000583074,7224715,7224825,ENSE00002723770,NA,NA,-1,-1,NA,NA,1
ENST00000579894,7224321,7224393,ENSE00003532887,NA,NA,-1,-1,NA,NA,1
ENST00000579894,7223925,7224243,ENSE00002702061,NA,NA,-1,-1,NA,NA,1
ENST00000579894,7224480,7224516,ENSE00002725288,NA,NA,-1,-1,NA,NA,1
ENST00000579391,7224321,7224393,ENSE00003532887,NA,NA,-1,-1,NA,NA,1
ENST00000579391,7224104,7224243,ENSE00002717265,NA,NA,-1,-1,NA,NA,1
ENST00000579391,7224484,7224611,ENSE00002694421,NA,NA,-1,-1,NA,NA,1
ENST00000578319,7224642,7224714,ENSE00003639449,NA,NA,-1,-1,NA,NA,1
ENST00000578319,7224809,7224884,ENSE00003647134,NA,NA,-1,-1,NA,NA,1
ENST00000578319,7224217,7224243,ENSE00002688193,NA,NA,-1,-1,NA,NA,1
ENST00000578319,7224321,7224552,ENSE00002717825,NA,NA,-1,-1,NA,NA,1
ENST00000578319,7224957,7225266,ENSE00003649613,NA,NA,-1,-1,NA,NA,1
ENST00000578809,7224480,7224552,ENSE00003478899,NA,NA,-1,-1,NA,NA,1
ENST00000578809,7224642,7224714,ENSE00003639449,NA,NA,-1,-1,NA,NA,1
ENST00000578809,7224809,7224884,ENSE00003647134,NA,NA,-1,-1,NA,NA,1
ENST00000578809,7224957,7225266,ENSE00003649613,NA,NA,-1,-1,NA,NA,1
ENST00000578809,7224217,7224393,ENSE00002697519,NA,NA,-1,-1,NA,NA,1
ENST00000582450,7224281,7224393,ENSE00002721117,NA,NA,-1,-1,NA,NA,1
ENST00000582450,7224480,7224660,ENSE00002685075,NA,NA,-1,-1,NA,NA,1
ENST00000583848,7224957,7225266,ENSE00003649613,NA,NA,-1,-1,NA,NA,1
ENST00000583848,7224489,7224552,ENSE00002723989,1,64,0,1,7224489,7224552,1
ENST00000583848,7224662,7224714,ENSE00002702354,65,117,1,0,7224662,7224714,1
ENST00000583848,7224809,7224884,ENSE00003558410,118,138,0,-1,7224809,7224829,1
ENST00000578033,7224957,7225266,ENSE00003649613,NA,NA,-1,-1,NA,NA,1
ENST00000578033,7224633,7224884,ENSE00002696527,NA,NA,-1,-1,NA,NA,1
ENST00000592199,12995475,12995864,ENSE00003908028,1,27,-1,0,12995838,12995864,1
ENST00000592199,13025021,13025552,ENSE00003674153,28,559,0,1,13025021,13025552,1
ENST00000592199,13073047,13073109,ENSE00003634013,560,622,1,1,13073047,13073109,1
ENST00000592199,13073422,13073496,ENSE00003567637,623,697,1,1,13073422,13073496,1
ENST00000592199,13073906,13074026,ENSE00003525435,698,818,1,2,13073906,13074026,1
ENST00000592199,13075535,13075671,ENSE00003585342,819,955,2,1,13075535,13075671,1
ENST00000592199,13078613,13078735,ENSE00003480560,956,1078,1,1,13078613,13078735,1
ENST00000592199,13081680,13081855,ENSE00003591998,1079,1254,1,0,13081680,13081855,1
ENST00000592199,13087989,13088136,ENSE00003488314,1255,1402,0,1,13087989,13088136,1
ENST00000592199,13090299,13090390,ENSE00003636536,1403,1494,1,0,13090299,13090390,1
ENST00000592199,13094635,13098796,ENSE00003909140,1495,1509,0,-1,13094635,13094649,1
ENST00000397661,13025021,13025552,ENSE00003674153,28,559,0,1,13025021,13025552,1
ENST00000397661,13073047,13073109,ENSE00003634013,560,622,1,1,13073047,13073109,1
ENST00000397661,13073422,13073496,ENSE00003567637,623,697,1,1,13073422,13073496,1
ENST00000397661,13073906,13074026,ENSE00003525435,698,818,1,2,13073906,13074026,1
ENST00000397661,13075535,13075671,ENSE00003585342,819,955,2,1,13075535,13075671,1
ENST00000397661,13078613,13078735,ENSE00003480560,956,1078,1,1,13078613,13078735,1
ENST00000397661,13081680,13081855,ENSE00003591998,1079,1254,1,0,13081680,13081855,1
ENST00000397661,12995608,12995864,ENSE00001484291,1,27,-1,0,12995838,12995864,1
ENST00000397661,13090299,13090390,ENSE00003673903,1255,1326,0,-1,13090299,13090370,1
ENST00000397661,13094635,13096201,ENSE00002861908,NA,NA,-1,-1,NA,NA,1
ENST00000590027,13012188,13012266,ENSE00002904139,NA,NA,-1,-1,NA,NA,1
ENST00000590027,13025021,13025520,ENSE00002776483,1,386,-1,2,13025135,13025520,1
ENST00000585382,13012207,13012266,ENSE00002952583,NA,NA,-1,-1,NA,NA,1
ENST00000585382,13025021,13025368,ENSE00002928709,1,234,-1,0,13025135,13025368,1
ENST00000585382,13073047,13073109,ENSE00003693208,235,297,0,0,13073047,13073109,1
ENST00000585382,13073422,13073496,ENSE00003618420,298,306,0,-1,13073422,13073430,1
ENST00000585382,13073906,13074026,ENSE00003495923,NA,NA,-1,-1,NA,NA,1
ENST00000585382,13075535,13075671,ENSE00003513081,NA,NA,-1,-1,NA,NA,1
ENST00000585382,13078613,13078735,ENSE00003671266,NA,NA,-1,-1,NA,NA,1
ENST00000585382,13081680,13081835,ENSE00002855985,NA,NA,-1,-1,NA,NA,1
ENST00000587760,13025021,13025552,ENSE00003674153,4,535,0,1,13025021,13025552,1
ENST00000587760,13073047,13073109,ENSE00003634013,536,598,1,1,13073047,13073109,1
ENST00000587760,13073422,13073496,ENSE00003567637,599,673,1,1,13073422,13073496,1
ENST00000587760,13073906,13074026,ENSE00003525435,674,794,1,2,13073906,13074026,1
ENST00000587760,13075535,13075671,ENSE00003585342,795,931,2,1,13075535,13075671,1
ENST00000587760,13078613,13078735,ENSE00003480560,932,1054,1,1,13078613,13078735,1
ENST00000587760,13081680,13081855,ENSE00003591998,1055,1230,1,0,13081680,13081855,1
ENST00000587760,13090299,13090390,ENSE00003673903,1231,1302,0,-1,13090299,13090370,1
ENST00000587760,13023991,13024034,ENSE00002968121,1,3,-1,0,13024032,13024034,1
ENST00000587760,13094635,13094758,ENSE00002956673,NA,NA,-1,-1,NA,NA,1
ENST00000585575,13025021,13025552,ENSE00003674153,4,535,0,1,13025021,13025552,1
ENST00000585575,13073047,13073109,ENSE00003634013,536,598,1,1,13073047,13073109,1
ENST00000585575,13073422,13073496,ENSE00003567637,599,673,1,1,13073422,13073496,1
ENST00000585575,13073906,13074026,ENSE00003525435,674,794,1,2,13073906,13074026,1
ENST00000585575,13075535,13075671,ENSE00003585342,795,931,2,1,13075535,13075671,1
ENST00000585575,13078613,13078735,ENSE00003480560,932,1054,1,1,13078613,13078735,1
ENST00000585575,13081680,13081855,ENSE00003591998,1055,1230,1,0,13081680,13081855,1
ENST00000585575,13087989,13088136,ENSE00003488314,1231,1378,0,1,13087989,13088136,1
ENST00000585575,13090299,13090390,ENSE00003636536,1379,1470,1,0,13090299,13090390,1
ENST00000585575,13024032,13024034,ENSE00002852064,1,3,0,0,13024032,13024034,1
ENST00000585575,13094635,13094649,ENSE00002903493,1471,1485,0,0,13094635,13094649,1
ENST00000360105,13025021,13025552,ENSE00003674153,37,568,0,1,13025021,13025552,1
ENST00000360105,13073047,13073109,ENSE00003634013,569,631,1,1,13073047,13073109,1
ENST00000360105,13073422,13073496,ENSE00003567637,632,706,1,1,13073422,13073496,1
ENST00000360105,13073906,13074026,ENSE00003525435,707,827,1,2,13073906,13074026,1
ENST00000360105,13075535,13075671,ENSE00003585342,828,964,2,1,13075535,13075671,1
ENST00000360105,13081680,13081855,ENSE00003591998,965,1140,1,0,13081680,13081855,1
ENST00000360105,13090299,13090390,ENSE00003673903,1141,1212,0,-1,13090299,13090370,1
ENST00000360105,13024580,13024680,ENSE00002823152,1,36,-1,0,13024645,13024680,1
ENST00000360105,13094635,13098796,ENSE00003524155,NA,NA,-1,-1,NA,NA,1
ENST00000588228,13073047,13073109,ENSE00003634013,419,481,1,1,13073047,13073109,1
ENST00000588228,13073422,13073496,ENSE00003567637,482,556,1,1,13073422,13073496,1
ENST00000588228,13073906,13074026,ENSE00003525435,557,677,1,2,13073906,13074026,1
ENST00000588228,13075535,13075671,ENSE00003585342,678,814,2,1,13075535,13075671,1
ENST00000588228,13078613,13078735,ENSE00003480560,815,937,1,1,13078613,13078735,1
ENST00000588228,13081680,13081855,ENSE00003591998,938,1113,1,0,13081680,13081855,1
ENST00000588228,13087989,13088136,ENSE00003488314,1114,1261,0,1,13087989,13088136,1
ENST00000588228,13090299,13090390,ENSE00003636536,1262,1353,1,0,13090299,13090390,1
ENST00000588228,13024581,13024684,ENSE00002942047,NA,NA,-1,-1,NA,NA,1
ENST00000588228,13025021,13025552,ENSE00003519907,1,418,-1,1,13025135,13025552,1
ENST00000588228,13094635,13094755,ENSE00002754529,1354,1368,0,-1,13094635,13094649,1
ENST00000676441,13025021,13025552,ENSE00003674153,52,583,0,1,13025021,13025552,1
ENST00000676441,13073047,13073109,ENSE00003634013,584,646,1,1,13073047,13073109,1
ENST00000676441,13073422,13073496,ENSE00003567637,647,721,1,1,13073422,13073496,1
ENST00000676441,13073906,13074026,ENSE00003525435,722,842,1,2,13073906,13074026,1
ENST00000676441,13075535,13075671,ENSE00003585342,843,979,2,1,13075535,13075671,1
ENST00000676441,13078613,13078735,ENSE00003480560,980,1102,1,1,13078613,13078735,1
ENST00000676441,13081680,13081855,ENSE00003591998,1103,1278,1,0,13081680,13081855,1
ENST00000676441,13087989,13088136,ENSE00003488314,1279,1426,0,1,13087989,13088136,1
ENST00000676441,13090299,13090390,ENSE00003636536,1427,1518,1,0,13090299,13090390,1
ENST00000676441,13094635,13094755,ENSE00002754529,1519,1533,0,-1,13094635,13094649,1
ENST00000676441,13024581,13024684,ENSE00003900485,1,51,-1,0,13024634,13024684,1
ENST00000586797,13073906,13074026,ENSE00003495923,NA,NA,-1,-1,NA,NA,1
ENST00000586797,13075535,13075671,ENSE00003513081,NA,NA,-1,-1,NA,NA,1
ENST00000586797,13078613,13078735,ENSE00003671266,NA,NA,-1,-1,NA,NA,1
ENST00000586797,13024585,13024682,ENSE00002848984,1,38,-1,2,13024645,13024682,1
ENST00000586797,13025021,13025552,ENSE00003589193,39,180,2,-1,13025021,13025162,1
ENST00000586797,13073047,13073109,ENSE00003615157,NA,NA,-1,-1,NA,NA,1
ENST00000586797,13073422,13073496,ENSE00003636924,NA,NA,-1,-1,NA,NA,1
ENST00000586797,13081680,13081855,ENSE00003658447,NA,NA,-1,-1,NA,NA,1
ENST00000586797,13087989,13088136,ENSE00003490531,NA,NA,-1,-1,NA,NA,1
ENST00000586797,13090299,13090390,ENSE00003658421,NA,NA,-1,-1,NA,NA,1
ENST00000586797,13094635,13094684,ENSE00002960465,NA,NA,-1,-1,NA,NA,1
ENST00000591028,13024613,13024719,ENSE00002945663,1,75,-1,0,13024645,13024719,1
ENST00000591028,13025021,13025495,ENSE00002805466,76,550,0,1,13025021,13025495,1
ENST00000586873,13024627,13024723,ENSE00002847390,NA,NA,-1,-1,NA,NA,1
ENST00000586873,13025021,13025510,ENSE00002927640,1,376,-1,1,13025135,13025510,1
ENST00000358552,13073047,13073109,ENSE00003634013,557,619,1,1,13073047,13073109,1
ENST00000358552,13073422,13073496,ENSE00003567637,620,694,1,1,13073422,13073496,1
ENST00000358552,13073906,13074026,ENSE00003525435,695,815,1,2,13073906,13074026,1
ENST00000358552,13075535,13075671,ENSE00003585342,816,952,2,1,13075535,13075671,1
ENST00000358552,13081680,13081855,ENSE00003591998,953,1128,1,0,13081680,13081855,1
ENST00000358552,13087989,13088136,ENSE00003488314,1129,1276,0,1,13087989,13088136,1
ENST00000358552,13090299,13090390,ENSE00003636536,1277,1368,1,0,13090299,13090390,1
ENST00000358552,13024888,13025552,ENSE00001184017,1,556,-1,1,13024997,13025552,1
ENST00000358552,13094635,13094746,ENSE00003928402,1369,1383,0,-1,13094635,13094649,1
ENST00000622520,13073047,13073109,ENSE00003634013,557,619,1,1,13073047,13073109,1
ENST00000622520,13073422,13073496,ENSE00003567637,620,694,1,1,13073422,13073496,1
ENST00000622520,13073906,13074026,ENSE00003525435,695,815,1,2,13073906,13074026,1
ENST00000622520,13075535,13075671,ENSE00003585342,816,952,2,1,13075535,13075671,1
ENST00000622520,13078613,13078735,ENSE00003480560,953,1075,1,1,13078613,13078735,1
ENST00000622520,13090299,13090390,ENSE00003636536,1076,1167,1,0,13090299,13090390,1
ENST00000622520,13024888,13025552,ENSE00001184017,1,556,-1,1,13024997,13025552,1
ENST00000622520,13094635,13094752,ENSE00003589775,1168,1182,0,-1,13094635,13094649,1
ENST00000587260,13073047,13073109,ENSE00003634013,557,619,1,1,13073047,13073109,1
ENST00000587260,13073422,13073496,ENSE00003567637,620,694,1,1,13073422,13073496,1
ENST00000587260,13073906,13074026,ENSE00003525435,695,815,1,2,13073906,13074026,1
ENST00000587260,13075535,13075671,ENSE00003585342,816,952,2,1,13075535,13075671,1
ENST00000587260,13078613,13078735,ENSE00003480560,953,1075,1,1,13078613,13078735,1
ENST00000587260,13081680,13081855,ENSE00003591998,1076,1251,1,0,13081680,13081855,1
ENST00000587260,13090299,13090390,ENSE00003673903,1252,1323,0,-1,13090299,13090370,1
ENST00000587260,13024939,13025552,ENSE00002838696,1,556,-1,1,13024997,13025552,1
ENST00000587260,13094635,13094770,ENSE00002770106,NA,NA,-1,-1,NA,NA,1
ENST00000693124,13073047,13073109,ENSE00003634013,378,440,1,1,13073047,13073109,1
ENST00000693124,13073422,13073496,ENSE00003567637,441,515,1,1,13073422,13073496,1
ENST00000693124,13073906,13074026,ENSE00003525435,516,636,1,2,13073906,13074026,1
ENST00000693124,13075535,13075671,ENSE00003585342,637,773,2,1,13075535,13075671,1
ENST00000693124,13090299,13090390,ENSE00003636536,774,865,1,0,13090299,13090390,1
ENST00000693124,13025176,13025552,ENSE00003931545,1,377,2,1,13025176,13025552,1
ENST00000693124,13094635,13094687,ENSE00003923696,866,880,0,-1,13094635,13094649,1
ENST00000588680,13073047,13073109,ENSE00003615157,NA,NA,-1,-1,NA,NA,1
ENST00000588680,13073422,13073496,ENSE00003636924,NA,NA,-1,-1,NA,NA,1
ENST00000588680,13070003,13070069,ENSE00002746470,NA,NA,-1,-1,NA,NA,1
ENST00000588680,13073906,13074019,ENSE00002846317,NA,NA,-1,-1,NA,NA,1
ENST00000443227,201116154,201116481,ENSE00001604629,NA,NA,-1,-1,NA,NA,1
ENST00000443227,201133029,201133134,ENSE00003691588,1,99,-1,0,201133036,201133134,1
ENST00000443227,201135972,201136107,ENSE00003682105,100,235,0,1,201135972,201136107,1
ENST00000443227,201140357,201140439,ENSE00003055759,236,318,1,0,201140357,201140439,1
ENST00000443227,201145378,201145432,ENSE00003640229,319,373,0,1,201145378,201145432,1
ENST00000443227,201149003,201149052,ENSE00003651940,374,423,1,0,201149003,201149052,1
ENST00000443227,201149754,201149835,ENSE00003784075,424,505,0,1,201149754,201149835,1
ENST00000443227,201160432,201160942,ENSE00003513466,506,1016,1,2,201160432,201160942,1
ENST00000443227,201163835,201164162,ENSE00001623689,1017,1155,2,-1,201163835,201163973,1
ENST00000309955,201135972,201136107,ENSE00003682105,388,523,0,1,201135972,201136107,1
ENST00000309955,201140357,201140439,ENSE00003055759,524,606,1,0,201140357,201140439,1
ENST00000309955,201145378,201145432,ENSE00003640229,607,661,0,1,201145378,201145432,1
ENST00000309955,201149003,201149052,ENSE00003651940,662,711,1,0,201149003,201149052,1
ENST00000309955,201149754,201149835,ENSE00003784075,712,793,0,1,201149754,201149835,1
ENST00000309955,201160432,201160942,ENSE00003513466,794,1304,1,2,201160432,201160942,1
ENST00000309955,201116164,201116481,ENSE00001717236,NA,NA,-1,-1,NA,NA,1
ENST00000309955,201129729,201130146,ENSE00002684918,1,281,-1,2,201129866,201130146,1
ENST00000309955,201133029,201133134,ENSE00003790546,282,387,2,0,201133029,201133134,1
ENST00000309955,201163835,201176687,ENSE00001931152,1305,1443,2,-1,201163835,201163973,1
ENST00000341222,201135972,201136107,ENSE00003682105,388,523,0,1,201135972,201136107,1
ENST00000341222,201140357,201140439,ENSE00003055759,524,606,1,0,201140357,201140439,1
ENST00000341222,201129729,201130146,ENSE00002684918,1,281,-1,2,201129866,201130146,1
ENST00000341222,201133029,201133134,ENSE00003790546,282,387,2,0,201133029,201133134,1
ENST00000341222,201116167,201116481,ENSE00001253295,NA,NA,-1,-1,NA,NA,1
ENST00000341222,201141374,201141598,ENSE00001671465,607,666,0,-1,201141374,201141433,1
ENST00000341582,201135972,201136107,ENSE00003682105,388,523,0,1,201135972,201136107,1
ENST00000341582,201140357,201140439,ENSE00003055759,524,606,1,0,201140357,201140439,1
ENST00000341582,201149754,201149835,ENSE00003784075,607,688,0,1,201149754,201149835,1
ENST00000341582,201160432,201160942,ENSE00003513466,689,1199,1,2,201160432,201160942,1
ENST00000341582,201129729,201130146,ENSE00002684918,1,281,-1,2,201129866,201130146,1
ENST00000341582,201133029,201133134,ENSE00003790546,282,387,2,0,201133029,201133134,1
ENST00000341582,201116207,201116481,ENSE00001877784,NA,NA,-1,-1,NA,NA,1
ENST00000341582,201163835,201164279,ENSE00001768912,1200,1338,2,-1,201163835,201163973,1
ENST00000342795,201135972,201136107,ENSE00003682105,388,523,0,1,201135972,201136107,1
ENST00000342795,201140357,201140439,ENSE00003055759,524,606,1,0,201140357,201140439,1
ENST00000342795,201145378,201145432,ENSE00003640229,607,661,0,1,201145378,201145432,1
ENST00000342795,201149003,201149052,ENSE00003651940,662,711,1,0,201149003,201149052,1
ENST00000342795,201149754,201149835,ENSE00003784075,712,793,0,1,201149754,201149835,1
ENST00000342795,201129729,201130146,ENSE00002684918,1,281,-1,2,201129866,201130146,1
ENST00000342795,201133029,201133134,ENSE00003790546,282,387,2,0,201133029,201133134,1
ENST00000342795,201116239,201116481,ENSE00001914733,NA,NA,-1,-1,NA,NA,1
ENST00000342795,201154137,201154576,ENSE00001862667,794,879,1,-1,201154137,201154222,1
ENST00000395148,201135972,201136107,ENSE00003682105,388,523,0,1,201135972,201136107,1
ENST00000395148,201129729,201130146,ENSE00002684918,1,281,-1,2,201129866,201130146,1
ENST00000395148,201133029,201133134,ENSE00003790546,282,387,2,0,201133029,201133134,1
ENST00000395148,201116407,201116481,ENSE00001564281,NA,NA,-1,-1,NA,NA,1
ENST00000395148,201136198,201139877,ENSE00001647382,524,753,1,-1,201136198,201136427,1
ENST00000441224,201129729,201130146,ENSE00002684918,1,281,-1,2,201129866,201130146,1
ENST00000441224,201133029,201133134,ENSE00003790546,282,387,2,0,201133029,201133134,1
ENST00000441224,201116837,201116967,ENSE00001802556,NA,NA,-1,-1,NA,NA,1
ENST00000433445,201117039,201117142,ENSE00001700691,NA,NA,-1,-1,NA,NA,1
ENST00000433445,201129729,201130059,ENSE00001774293,1,194,-1,2,201129866,201130059,1
ENST00000423241,201135972,201136107,ENSE00003682105,388,523,0,1,201135972,201136107,1
ENST00000423241,201140357,201140439,ENSE00003055759,524,606,1,0,201140357,201140439,1
ENST00000423241,201145378,201145432,ENSE00003640229,607,661,0,1,201145378,201145432,1
ENST00000423241,201149003,201149052,ENSE00003651940,662,711,1,0,201149003,201149052,1
ENST00000423241,201149754,201149835,ENSE00003784075,712,793,0,1,201149754,201149835,1
ENST00000423241,201160432,201160942,ENSE00003513466,794,1304,1,2,201160432,201160942,1
ENST00000423241,201129729,201130146,ENSE00002684918,1,281,-1,2,201129866,201130146,1
ENST00000423241,201133029,201133134,ENSE00003790546,282,387,2,0,201133029,201133134,1
ENST00000423241,201118491,201118901,ENSE00001875696,NA,NA,-1,-1,NA,NA,1
ENST00000423241,201163835,201164110,ENSE00001662436,1305,1443,2,-1,201163835,201163973,1
ENST00000490965,201118523,201118901,ENSE00001886173,NA,NA,-1,-1,NA,NA,1
ENST00000490965,201119028,201119177,ENSE00001840576,NA,NA,-1,-1,NA,NA,1
ENST00000439154,201135972,201136107,ENSE00003682105,388,523,0,1,201135972,201136107,1
ENST00000439154,201140357,201140439,ENSE00003055759,524,606,1,0,201140357,201140439,1
ENST00000439154,201129729,201130146,ENSE00002684918,1,281,-1,2,201129866,201130146,1
ENST00000439154,201133029,201133134,ENSE00003790546,282,387,2,0,201133029,201133134,1
ENST00000439154,201118664,201118901,ENSE00001733216,NA,NA,-1,-1,NA,NA,1
ENST00000439154,201142645,201142762,ENSE00002469617,607,724,0,1,201142645,201142762,1
ENST00000439154,201145378,201145432,ENSE00003669731,725,732,1,-1,201145378,201145385,1
ENST00000439154,201149003,201149052,ENSE00003536386,NA,NA,-1,-1,NA,NA,1
ENST00000439154,201149754,201149835,ENSE00003628245,NA,NA,-1,-1,NA,NA,1
ENST00000439154,201160432,201160455,ENSE00001718131,NA,NA,-1,-1,NA,NA,1
ENST00000425030,201122477,201122747,ENSE00001698282,NA,NA,-1,-1,NA,NA,1
ENST00000425030,201129729,201130053,ENSE00001661375,1,188,-1,2,201129866,201130053,1
ENST00000417748,201129729,201130146,ENSE00002684918,1,281,-1,2,201129866,201130146,1
ENST00000417748,201129329,201129520,ENSE00001596597,NA,NA,-1,-1,NA,NA,1
ENST00000417748,201133029,201133102,ENSE00001667428,282,355,2,1,201133029,201133102,1
ENST00000440180,201135972,201136107,ENSE00003682105,388,523,0,1,201135972,201136107,1
ENST00000440180,201140357,201140439,ENSE00003055759,524,606,1,0,201140357,201140439,1
ENST00000440180,201133029,201133134,ENSE00003790546,282,387,2,0,201133029,201133134,1
ENST00000440180,201129503,201130146,ENSE00001719578,1,281,-1,2,201129866,201130146,1
ENST00000440180,201141374,201141602,ENSE00001620815,607,666,0,-1,201141374,201141433,1
ENST00000461820,201129643,201130146,ENSE00001896097,NA,NA,-1,-1,NA,NA,1
ENST00000461820,201133029,201133134,ENSE00003617456,NA,NA,-1,-1,NA,NA,1
ENST00000461820,201135972,201136107,ENSE00003648891,NA,NA,-1,-1,NA,NA,1
ENST00000461820,201136198,201136281,ENSE00001837423,NA,NA,-1,-1,NA,NA,1
ENST00000457277,201135972,201136107,ENSE00003682105,388,523,0,1,201135972,201136107,1
ENST00000457277,201140357,201140439,ENSE00003055759,524,606,1,0,201140357,201140439,1
ENST00000457277,201145378,201145432,ENSE00003640229,607,661,0,1,201145378,201145432,1
ENST00000457277,201149003,201149052,ENSE00003651940,662,711,1,0,201149003,201149052,1
ENST00000457277,201149754,201149835,ENSE00003784075,712,793,0,1,201149754,201149835,1
ENST00000457277,201160432,201160942,ENSE00003513466,794,1304,1,2,201160432,201160942,1
ENST00000457277,201133029,201133134,ENSE00003790546,282,387,2,0,201133029,201133134,1
ENST00000457277,201129866,201130146,ENSE00001695187,1,281,0,2,201129866,201130146,1
ENST00000457277,201162996,201163559,ENSE00001630714,1305,1389,2,-1,201162996,201163080,1
ENST00000461422,201133029,201133134,ENSE00003617456,NA,NA,-1,-1,NA,NA,1
ENST00000461422,201135972,201136107,ENSE00003648891,NA,NA,-1,-1,NA,NA,1
ENST00000461422,201129977,201130146,ENSE00001900457,NA,NA,-1,-1,NA,NA,1
ENST00000461422,201140357,201140661,ENSE00001876041,NA,NA,-1,-1,NA,NA,1
ENST00000494258,201133029,201133134,ENSE00003691588,1,99,-1,0,201133036,201133134,1
ENST00000494258,201135972,201136107,ENSE00003682105,100,235,0,1,201135972,201136107,1
ENST00000494258,201132779,201132850,ENSE00001840278,NA,NA,-1,-1,NA,NA,1
ENST00000494258,201140357,201140735,ENSE00001924305,236,354,1,-1,201140357,201140475,1
ENST00000470178,201135972,201136107,ENSE00003682105,100,235,0,1,201135972,201136107,1
ENST00000470178,201140357,201140439,ENSE00003055759,236,318,1,0,201140357,201140439,1
ENST00000470178,201132872,201133134,ENSE00001945284,1,99,-1,0,201133036,201133134,1
ENST00000470178,201141374,201141407,ENSE00002225107,319,352,0,1,201141374,201141407,1
ENST00000462763,201135972,201136107,ENSE00003682105,100,235,0,1,201135972,201136107,1
ENST00000462763,201140357,201140439,ENSE00003055759,236,318,1,0,201140357,201140439,1
ENST00000462763,201145378,201145432,ENSE00003640229,319,373,0,1,201145378,201145432,1
ENST00000462763,201149003,201149052,ENSE00003651940,374,423,1,0,201149003,201149052,1
ENST00000462763,201149754,201149835,ENSE00003784075,424,505,0,1,201149754,201149835,1
ENST00000462763,201132953,201133134,ENSE00001913158,1,99,-1,0,201133036,201133134,1
ENST00000479953,201135972,201136107,ENSE00003682105,100,235,0,1,201135972,201136107,1
ENST00000479953,201140357,201140439,ENSE00003055759,236,318,1,0,201140357,201140439,1
ENST00000479953,201145378,201145432,ENSE00003640229,319,373,0,1,201145378,201145432,1
ENST00000479953,201149003,201149052,ENSE00003651940,374,423,1,0,201149003,201149052,1
ENST00000479953,201149754,201149835,ENSE00003784075,424,505,0,1,201149754,201149835,1
ENST00000479953,201160432,201160942,ENSE00003513466,506,1016,1,2,201160432,201160942,1
ENST00000479953,201132984,201133134,ENSE00001861842,1,99,-1,0,201133036,201133134,1
ENST00000479953,201162996,201163157,ENSE00003207830,1017,1101,2,-1,201162996,201163080,1
ENST00000460961,201133030,201133134,ENSE00001844132,NA,NA,-1,-1,NA,NA,1
ENST00000460961,201135972,201136414,ENSE00001880896,NA,NA,-1,-1,NA,NA,1
ENST00000474842,201149003,201149052,ENSE00003536386,NA,NA,-1,-1,NA,NA,1
ENST00000474842,201149754,201149835,ENSE00003628245,NA,NA,-1,-1,NA,NA,1
ENST00000474842,201140186,201140439,ENSE00001811197,NA,NA,-1,-1,NA,NA,1
ENST00000474842,201145378,201145432,ENSE00003492160,NA,NA,-1,-1,NA,NA,1
ENST00000474842,201160432,201160942,ENSE00003575712,NA,NA,-1,-1,NA,NA,1
ENST00000474842,201163835,201163973,ENSE00001822265,NA,NA,-1,-1,NA,NA,1
ENST00000470664,201148951,201149052,ENSE00001928083,NA,NA,-1,-1,NA,NA,1
ENST00000470664,201149754,201150355,ENSE00001825393,NA,NA,-1,-1,NA,NA,1
ENST00000394609,55010087,55010449,ENSE00001518992,1,34,-1,1,55010087,55010120,-1
ENST00000394609,54987491,54987698,ENSE00001330486,35,242,1,2,54987491,54987698,-1
ENST00000394609,54982515,54982653,ENSE00003671987,243,381,2,0,54982515,54982653,-1
ENST00000394609,54974695,54974764,ENSE00000809957,382,451,0,1,54974695,54974764,-1
ENST00000394609,54973821,54973867,ENSE00000809956,452,498,1,0,54973821,54973867,-1
ENST00000394609,54973563,54973621,ENSE00003581476,499,557,0,2,54973563,54973621,-1
ENST00000394609,54972187,54973198,ENSE00003740112,558,600,2,-1,54973156,54973198,-1
ENST00000405240,54987491,54987698,ENSE00001330486,2396,2603,1,2,54987491,54987698,-1
ENST00000405240,54982515,54982653,ENSE00003671987,2604,2742,2,0,54982515,54982653,-1
ENST00000405240,54974695,54974764,ENSE00000809957,2743,2812,0,1,54974695,54974764,-1
ENST00000405240,54973821,54973867,ENSE00000809956,2813,2859,1,0,54973821,54973867,-1
ENST00000405240,54973563,54973621,ENSE00003581476,2860,2918,0,2,54973563,54973621,-1
ENST00000405240,55046816,55046886,ENSE00001550222,NA,NA,-1,-1,NA,NA,-1
ENST00000405240,55028164,55028220,ENSE00003549874,NA,NA,-1,-1,NA,NA,-1
ENST00000405240,55025086,55027485,ENSE00003542139,1,2395,-1,1,55025086,55027480,-1
ENST00000405240,54972189,54973198,ENSE00001555275,2919,2961,2,-1,54973156,54973198,-1
ENST00000357376,54987491,54987698,ENSE00001330486,2396,2603,1,2,54987491,54987698,-1
