geneID,transcriptID,geneName,exonID,classification,rownum,chr,start,stop,strand,type,gpc,tpc
ENSG00000008441,ENST00000676441,NFIX,ENSE00003591998,internal,954355,chr19,13081680,13081855,+,exon,protein_coding,protein_coding
ENSG00000008441,ENST00000676441,NFIX,ENSE00003488314,internal,954356,chr19,13087989,13088136,+,exon,protein_coding,protein_coding
ENSG00000008441,ENST00000676441,NFIX,ENSE00003636536,internal,954357,chr19,13090299,13090390,+,exon,protein_coding,protein_coding
ENSG00000008441,ENST00000676441,NFIX,ENSE00002754529,last,954358,chr19,13094635,13094755,+,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000679634,AKAP8L,ENSE00003911337,first,739513,chr19,15418911,15419044,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000679634,AKAP8L,ENSE00003704138,internal,739510,chr19,15410520,15410594,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000679634,AKAP8L,ENSE00003711369,internal,739511,chr19,15404010,15404042,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000679634,AKAP8L,ENSE00003633699,internal,739512,chr19,15403475,15403715,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000679634,AKAP8L,ENSE00003471235,internal,739505,chr19,15401150,15401603,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000679634,AKAP8L,ENSE00003708987,internal,739506,chr19,15400947,15401043,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000679634,AKAP8L,ENSE00003706305,internal,739507,chr19,15400794,15400864,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000679634,AKAP8L,ENSE00003708890,internal,739508,chr19,15400295,15400358,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000679634,AKAP8L,ENSE00003702860,internal,739509,chr19,15399302,15399410,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000679634,AKAP8L,ENSE00003060923,internal,739515,chr19,15397714,15398766,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000679634,AKAP8L,ENSE00003691758,internal,739502,chr19,15397520,15397625,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000679634,AKAP8L,ENSE00003608908,internal,739503,chr19,15397150,15397280,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000679634,AKAP8L,ENSE00003460078,internal,739504,chr19,15380517,15380612,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000679634,AKAP8L,ENSE00003910735,last,739514,chr19,15380086,15380430,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000679638,AKAP8L,ENSE00003913611,first,739314,chr19,15418911,15419044,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000679638,AKAP8L,ENSE00003607658,internal,739304,chr19,15410520,15410594,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000679638,AKAP8L,ENSE00003547549,internal,739305,chr19,15404010,15404042,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000679638,AKAP8L,ENSE00003568503,internal,739306,chr19,15403475,15403715,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000679638,AKAP8L,ENSE00003575529,internal,739307,chr19,15401150,15401603,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000679638,AKAP8L,ENSE00003710027,internal,739308,chr19,15400947,15401043,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000679638,AKAP8L,ENSE00003707414,internal,739309,chr19,15400794,15400864,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000679638,AKAP8L,ENSE00003705303,internal,739310,chr19,15400295,15400358,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000679638,AKAP8L,ENSE00003703289,internal,739311,chr19,15399302,15399410,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000679638,AKAP8L,ENSE00003506012,internal,739312,chr19,15397714,15397855,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000679638,AKAP8L,ENSE00003567904,internal,739313,chr19,15397520,15397625,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000679638,AKAP8L,ENSE00003914653,internal,739315,chr19,15397150,15397203,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000679638,AKAP8L,ENSE00003916011,internal,739316,chr19,15380517,15380612,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000679638,AKAP8L,ENSE00003911035,last,739317,chr19,15380050,15380430,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000680017,AKAP8L,ENSE00003913611,first,739429,chr19,15418911,15419044,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680017,AKAP8L,ENSE00003607658,internal,739417,chr19,15410520,15410594,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680017,AKAP8L,ENSE00003547549,internal,739418,chr19,15404010,15404042,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680017,AKAP8L,ENSE00003568503,internal,739419,chr19,15403475,15403715,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680017,AKAP8L,ENSE00003575529,internal,739420,chr19,15401150,15401603,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680017,AKAP8L,ENSE00003710027,internal,739421,chr19,15400947,15401043,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680017,AKAP8L,ENSE00003707414,internal,739422,chr19,15400794,15400864,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680017,AKAP8L,ENSE00003705303,internal,739423,chr19,15400295,15400358,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680017,AKAP8L,ENSE00003914154,internal,739431,chr19,15399832,15399984,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680017,AKAP8L,ENSE00003702860,internal,739427,chr19,15399302,15399410,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680017,AKAP8L,ENSE00003710652,internal,739428,chr19,15397714,15397855,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680017,AKAP8L,ENSE00003691758,internal,739424,chr19,15397520,15397625,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680017,AKAP8L,ENSE00003608908,internal,739425,chr19,15397150,15397280,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680017,AKAP8L,ENSE00003460078,internal,739426,chr19,15380517,15380612,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680017,AKAP8L,ENSE00003912526,last,739430,chr19,15380073,15380430,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680103,AKAP8L,ENSE00003911337,first,739608,chr19,15418911,15419044,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680103,AKAP8L,ENSE00003704138,internal,739605,chr19,15410520,15410594,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680103,AKAP8L,ENSE00003711369,internal,739606,chr19,15404010,15404042,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680103,AKAP8L,ENSE00003633699,internal,739607,chr19,15403475,15403715,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680103,AKAP8L,ENSE00003471235,internal,739600,chr19,15401150,15401603,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680103,AKAP8L,ENSE00003708987,internal,739601,chr19,15400947,15401043,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680103,AKAP8L,ENSE00003706305,internal,739602,chr19,15400794,15400864,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680103,AKAP8L,ENSE00003912674,internal,739609,chr19,15399302,15400358,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680103,AKAP8L,ENSE00003036159,internal,739603,chr19,15398630,15398766,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680103,AKAP8L,ENSE00003710652,internal,739604,chr19,15397714,15397855,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680103,AKAP8L,ENSE00003691758,internal,739597,chr19,15397520,15397625,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680103,AKAP8L,ENSE00003608908,internal,739598,chr19,15397150,15397280,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680103,AKAP8L,ENSE00003460078,internal,739599,chr19,15380517,15380612,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680103,AKAP8L,ENSE00003910735,last,739610,chr19,15380086,15380430,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680302,AKAP8L,ENSE00003911337,first,739593,chr19,15418911,15419044,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680302,AKAP8L,ENSE00003704138,internal,739590,chr19,15410520,15410594,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680302,AKAP8L,ENSE00003711369,internal,739591,chr19,15404010,15404042,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680302,AKAP8L,ENSE00003633699,internal,739592,chr19,15403475,15403715,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680302,AKAP8L,ENSE00003471235,internal,739586,chr19,15401150,15401603,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680302,AKAP8L,ENSE00003708987,internal,739587,chr19,15400947,15401043,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680302,AKAP8L,ENSE00003706305,internal,739588,chr19,15400794,15400864,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680302,AKAP8L,ENSE00003912674,internal,739594,chr19,15399302,15400358,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680302,AKAP8L,ENSE00002977146,internal,739596,chr19,15398630,15398703,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680302,AKAP8L,ENSE00003710652,internal,739589,chr19,15397714,15397855,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680302,AKAP8L,ENSE00003691758,internal,739583,chr19,15397520,15397625,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680302,AKAP8L,ENSE00003608908,internal,739584,chr19,15397150,15397280,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680302,AKAP8L,ENSE00003460078,internal,739585,chr19,15380517,15380612,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680302,AKAP8L,ENSE00003910735,last,739595,chr19,15380086,15380430,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680303,AKAP8L,ENSE00003913611,first,739499,chr19,15418911,15419044,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680303,AKAP8L,ENSE00003607658,internal,739487,chr19,15410520,15410594,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680303,AKAP8L,ENSE00003547549,internal,739488,chr19,15404010,15404042,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680303,AKAP8L,ENSE00003568503,internal,739489,chr19,15403475,15403715,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680303,AKAP8L,ENSE00003575529,internal,739490,chr19,15401150,15401603,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680303,AKAP8L,ENSE00003710027,internal,739491,chr19,15400947,15401043,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680303,AKAP8L,ENSE00003707414,internal,739492,chr19,15400794,15400864,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680303,AKAP8L,ENSE00003705303,internal,739493,chr19,15400295,15400358,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680303,AKAP8L,ENSE00003703289,internal,739494,chr19,15399302,15399410,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680303,AKAP8L,ENSE00003911063,internal,739501,chr19,15398630,15398703,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680303,AKAP8L,ENSE00003705632,internal,739495,chr19,15397714,15397855,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680303,AKAP8L,ENSE00003691758,internal,739496,chr19,15397520,15397625,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680303,AKAP8L,ENSE00003608908,internal,739497,chr19,15397150,15397280,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680303,AKAP8L,ENSE00003460078,internal,739498,chr19,15380517,15380612,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680303,AKAP8L,ENSE00003910735,last,739500,chr19,15380086,15380430,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680323,AKAP8L,ENSE00003911337,first,739567,chr19,15418911,15419044,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680323,AKAP8L,ENSE00003704138,internal,739564,chr19,15410520,15410594,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680323,AKAP8L,ENSE00003711369,internal,739565,chr19,15404010,15404042,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680323,AKAP8L,ENSE00003633699,internal,739566,chr19,15403475,15403715,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680323,AKAP8L,ENSE00003471235,internal,739562,chr19,15401150,15401603,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680323,AKAP8L,ENSE00003708987,internal,739563,chr19,15400947,15401043,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680323,AKAP8L,ENSE00003915773,internal,739569,chr19,15397714,15400864,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680323,AKAP8L,ENSE00003691758,internal,739559,chr19,15397520,15397625,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680323,AKAP8L,ENSE00003608908,internal,739560,chr19,15397150,15397280,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680323,AKAP8L,ENSE00003460078,internal,739561,chr19,15380517,15380612,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680323,AKAP8L,ENSE00003910735,last,739568,chr19,15380086,15380430,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680363,AKAP8L,ENSE00003693521,first,739432,chr19,15418911,15418988,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680363,AKAP8L,ENSE00003607658,internal,739433,chr19,15410520,15410594,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680363,AKAP8L,ENSE00003547549,internal,739434,chr19,15404010,15404042,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680363,AKAP8L,ENSE00003010159,internal,739444,chr19,15401150,15401603,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680363,AKAP8L,ENSE00003708987,internal,739438,chr19,15400947,15401043,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680363,AKAP8L,ENSE00003706305,internal,739439,chr19,15400794,15400864,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680363,AKAP8L,ENSE00003708890,internal,739440,chr19,15400295,15400358,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680363,AKAP8L,ENSE00003702860,internal,739441,chr19,15399302,15399410,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680363,AKAP8L,ENSE00003036159,internal,739442,chr19,15398630,15398766,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680363,AKAP8L,ENSE00003710652,internal,739443,chr19,15397714,15397855,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680363,AKAP8L,ENSE00003691758,internal,739435,chr19,15397520,15397625,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680363,AKAP8L,ENSE00003608908,internal,739436,chr19,15397150,15397280,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680363,AKAP8L,ENSE00003460078,internal,739437,chr19,15380517,15380612,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680363,AKAP8L,ENSE00003910735,last,739445,chr19,15380086,15380430,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680642,AKAP8L,ENSE00003913611,first,739624,chr19,15418911,15419044,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680642,AKAP8L,ENSE00003607658,internal,739611,chr19,15410520,15410594,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680642,AKAP8L,ENSE00003547549,internal,739612,chr19,15404010,15404042,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680642,AKAP8L,ENSE00003568503,internal,739613,chr19,15403475,15403715,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680642,AKAP8L,ENSE00003575529,internal,739614,chr19,15401150,15401603,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680642,AKAP8L,ENSE00003710027,internal,739615,chr19,15400947,15401043,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680642,AKAP8L,ENSE00003707414,internal,739616,chr19,15400794,15400864,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680642,AKAP8L,ENSE00003705303,internal,739617,chr19,15400295,15400358,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680642,AKAP8L,ENSE00003914154,internal,739625,chr19,15399832,15399984,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680642,AKAP8L,ENSE00003702860,internal,739621,chr19,15399302,15399410,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680642,AKAP8L,ENSE00003036159,internal,739622,chr19,15398630,15398766,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680642,AKAP8L,ENSE00003710652,internal,739623,chr19,15397714,15397855,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680642,AKAP8L,ENSE00003691758,internal,739618,chr19,15397520,15397625,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680642,AKAP8L,ENSE00003608908,internal,739619,chr19,15397150,15397280,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680642,AKAP8L,ENSE00003460078,internal,739620,chr19,15380517,15380612,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680642,AKAP8L,ENSE00003910735,last,739626,chr19,15380086,15380430,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680649,AKAP8L,ENSE00003914204,first,739389,chr19,15418911,15419030,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000680649,AKAP8L,ENSE00003607658,internal,739376,chr19,15410520,15410594,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000680649,AKAP8L,ENSE00003547549,internal,739377,chr19,15404010,15404042,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000680649,AKAP8L,ENSE00003563914,internal,739387,chr19,15403658,15403715,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000680649,AKAP8L,ENSE00003706614,internal,739388,chr19,15403475,15403555,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000680649,AKAP8L,ENSE00003575529,internal,739378,chr19,15401150,15401603,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000680649,AKAP8L,ENSE00003710027,internal,739379,chr19,15400947,15401043,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000680649,AKAP8L,ENSE00003707414,internal,739380,chr19,15400794,15400864,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000680649,AKAP8L,ENSE00003705303,internal,739381,chr19,15400295,15400358,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000680649,AKAP8L,ENSE00003703289,internal,739382,chr19,15399302,15399410,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000680649,AKAP8L,ENSE00003506012,internal,739383,chr19,15397714,15397855,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000680649,AKAP8L,ENSE00003567904,internal,739384,chr19,15397520,15397625,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000680649,AKAP8L,ENSE00003668730,internal,739385,chr19,15397150,15397280,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000680649,AKAP8L,ENSE00003606649,internal,739386,chr19,15380517,15380612,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000680649,AKAP8L,ENSE00003910781,last,739390,chr19,15380066,15380430,-,exon,protein_coding,protein_coding
ENSG00000011243,ENST00000680703,AKAP8L,ENSE00003911337,first,739415,chr19,15418911,15419044,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680703,AKAP8L,ENSE00003704138,internal,739411,chr19,15410520,15410594,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680703,AKAP8L,ENSE00003711369,internal,739412,chr19,15404010,15404042,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680703,AKAP8L,ENSE00003633699,internal,739413,chr19,15403475,15403715,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680703,AKAP8L,ENSE00003471235,internal,739407,chr19,15401150,15401603,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680703,AKAP8L,ENSE00003708987,internal,739408,chr19,15400947,15401043,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680703,AKAP8L,ENSE00003706305,internal,739409,chr19,15400794,15400864,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680703,AKAP8L,ENSE00003912674,internal,739416,chr19,15399302,15400358,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680703,AKAP8L,ENSE00003710652,internal,739410,chr19,15397714,15397855,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680703,AKAP8L,ENSE00003691758,internal,739404,chr19,15397520,15397625,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680703,AKAP8L,ENSE00003608908,internal,739405,chr19,15397150,15397280,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680703,AKAP8L,ENSE00003460078,internal,739406,chr19,15380517,15380612,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680703,AKAP8L,ENSE00003912526,last,739414,chr19,15380073,15380430,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680774,AKAP8L,ENSE00003911337,first,739580,chr19,15418911,15419044,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680774,AKAP8L,ENSE00003704138,internal,739577,chr19,15410520,15410594,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680774,AKAP8L,ENSE00003711369,internal,739578,chr19,15404010,15404042,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680774,AKAP8L,ENSE00003633699,internal,739579,chr19,15403475,15403715,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680774,AKAP8L,ENSE00003471235,internal,739573,chr19,15401150,15401603,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680774,AKAP8L,ENSE00003708987,internal,739574,chr19,15400947,15401043,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680774,AKAP8L,ENSE00003706305,internal,739575,chr19,15400794,15400864,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680774,AKAP8L,ENSE00003913912,internal,739582,chr19,15398630,15400358,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680774,AKAP8L,ENSE00003710652,internal,739576,chr19,15397714,15397855,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680774,AKAP8L,ENSE00003691758,internal,739570,chr19,15397520,15397625,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680774,AKAP8L,ENSE00003608908,internal,739571,chr19,15397150,15397280,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680774,AKAP8L,ENSE00003460078,internal,739572,chr19,15380517,15380612,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680774,AKAP8L,ENSE00003910735,last,739581,chr19,15380086,15380430,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680803,AKAP8L,ENSE00003913611,first,739542,chr19,15418911,15419044,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680803,AKAP8L,ENSE00003607658,internal,739529,chr19,15410520,15410594,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680803,AKAP8L,ENSE00003547549,internal,739530,chr19,15404010,15404042,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680803,AKAP8L,ENSE00003568503,internal,739531,chr19,15403475,15403715,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680803,AKAP8L,ENSE00003575529,internal,739532,chr19,15401150,15401603,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680803,AKAP8L,ENSE00003710027,internal,739533,chr19,15400947,15401043,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680803,AKAP8L,ENSE00003707414,internal,739534,chr19,15400794,15400864,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680803,AKAP8L,ENSE00003705303,internal,739535,chr19,15400295,15400358,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680803,AKAP8L,ENSE00003703289,internal,739536,chr19,15399302,15399410,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680803,AKAP8L,ENSE00003703829,internal,739537,chr19,15398630,15398766,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680803,AKAP8L,ENSE00003705632,internal,739538,chr19,15397714,15397855,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680803,AKAP8L,ENSE00003691758,internal,739539,chr19,15397520,15397625,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680803,AKAP8L,ENSE00003608908,internal,739540,chr19,15397150,15397280,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680803,AKAP8L,ENSE00003460078,internal,739541,chr19,15380517,15380612,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680803,AKAP8L,ENSE00003910735,last,739543,chr19,15380086,15380430,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000680865,AKAP8L,ENSE00003913756,first,739483,chr19,15418911,15419026,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680865,AKAP8L,ENSE00003704138,internal,739480,chr19,15410520,15410594,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680865,AKAP8L,ENSE00003711369,internal,739481,chr19,15404010,15404042,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680865,AKAP8L,ENSE00003677628,internal,739484,chr19,15403658,15403715,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680865,AKAP8L,ENSE00003520821,internal,739485,chr19,15403475,15403555,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680865,AKAP8L,ENSE00003471235,internal,739476,chr19,15401150,15401603,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680865,AKAP8L,ENSE00003708987,internal,739477,chr19,15400947,15401043,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680865,AKAP8L,ENSE00003706305,internal,739478,chr19,15400794,15400864,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680865,AKAP8L,ENSE00003708890,internal,739479,chr19,15400295,15400358,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680865,AKAP8L,ENSE00003914583,internal,739486,chr19,15397714,15399410,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680865,AKAP8L,ENSE00003691758,internal,739473,chr19,15397520,15397625,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680865,AKAP8L,ENSE00003608908,internal,739474,chr19,15397150,15397280,-,exon,protein_coding,retained_intron
