chromosome_name,exon_chrom_start,exon_chrom_end,strand,ensembl_gene_id,ensembl_transcript_id,gene_biotype,transcript_biotype,external_gene_name,rank,ensembl_exon_id
16,2036324,2036503,1,ENSG00000065054,ENST00000561844,protein_coding,protein_coding,NHERF2,2,ENSE00003459324
16,2036728,2036881,1,ENSG00000065054,ENST00000561844,protein_coding,protein_coding,NHERF2,3,ENSE00003556781
16,2036955,2036998,1,ENSG00000065054,ENST00000561844,protein_coding,protein_coding,NHERF2,4,ENSE00003588346
16,2037538,2037600,1,ENSG00000065054,ENST00000561844,protein_coding,protein_coding,NHERF2,5,ENSE00003560936
16,2029754,2029782,1,ENSG00000065054,ENST00000561844,protein_coding,protein_coding,NHERF2,1,ENSE00002614888
16,2037757,2038024,1,ENSG00000065054,ENST00000561844,protein_coding,protein_coding,NHERF2,6,ENSE00002610041
16,2032812,2032917,1,ENSG00000065054,ENST00000565086,protein_coding,protein_coding_CDS_not_defined,NHERF2,1,ENSE00002590077
16,2035391,2035693,1,ENSG00000065054,ENST00000565086,protein_coding,protein_coding_CDS_not_defined,NHERF2,2,ENSE00002618260
16,2036324,2036503,1,ENSG00000065054,ENST00000565086,protein_coding,protein_coding_CDS_not_defined,NHERF2,3,ENSE00003493460
16,2036728,2036823,1,ENSG00000065054,ENST00000565086,protein_coding,protein_coding_CDS_not_defined,NHERF2,4,ENSE00002619534
16,2036324,2036503,1,ENSG00000065054,ENST00000565855,protein_coding,protein_coding,NHERF2,2,ENSE00003459324
16,2036728,2036881,1,ENSG00000065054,ENST00000565855,protein_coding,protein_coding,NHERF2,3,ENSE00003556781
16,2036955,2036998,1,ENSG00000065054,ENST00000565855,protein_coding,protein_coding,NHERF2,4,ENSE00003588346
16,2037538,2037600,1,ENSG00000065054,ENST00000565855,protein_coding,protein_coding,NHERF2,5,ENSE00003560936
16,2033264,2033426,1,ENSG00000065054,ENST00000565855,protein_coding,protein_coding,NHERF2,1,ENSE00002625717
16,2037826,2037980,1,ENSG00000065054,ENST00000565855,protein_coding,protein_coding,NHERF2,6,ENSE00002617863
16,2036324,2036503,1,ENSG00000065054,ENST00000566198,protein_coding,protein_coding,NHERF2,2,ENSE00003459324
16,2036728,2036881,1,ENSG00000065054,ENST00000566198,protein_coding,protein_coding,NHERF2,3,ENSE00003556781
16,2036955,2036998,1,ENSG00000065054,ENST00000566198,protein_coding,protein_coding,NHERF2,4,ENSE00003588346
16,2037538,2037600,1,ENSG00000065054,ENST00000566198,protein_coding,protein_coding,NHERF2,5,ENSE00003560936
16,2033271,2033432,1,ENSG00000065054,ENST00000566198,protein_coding,protein_coding,NHERF2,1,ENSE00002624194
16,2037826,2038421,1,ENSG00000065054,ENST00000566198,protein_coding,protein_coding,NHERF2,6,ENSE00002586811
16,2035981,2036503,1,ENSG00000065054,ENST00000564033,protein_coding,retained_intron,NHERF2,1,ENSE00002606753
16,2036728,2036881,1,ENSG00000065054,ENST00000564033,protein_coding,retained_intron,NHERF2,2,ENSE00003616308
16,2036955,2036998,1,ENSG00000065054,ENST00000564033,protein_coding,retained_intron,NHERF2,3,ENSE00003670733
16,2037538,2037600,1,ENSG00000065054,ENST00000564033,protein_coding,retained_intron,NHERF2,4,ENSE00003479234
16,2037826,2038128,1,ENSG00000065054,ENST00000564033,protein_coding,retained_intron,NHERF2,5,ENSE00002595023
17,7217125,7217173,1,ENSG00000072778,ENST00000543245,protein_coding,protein_coding,ACADVL,1,ENSE00001486780
17,7217716,7217818,1,ENSG00000072778,ENST00000543245,protein_coding,protein_coding,ACADVL,2,ENSE00002218812
17,7220122,7220197,1,ENSG00000072778,ENST00000543245,protein_coding,protein_coding,ACADVL,3,ENSE00003628984
17,7220464,7220529,1,ENSG00000072778,ENST00000543245,protein_coding,protein_coding,ACADVL,4,ENSE00003656333
17,7220604,7220676,1,ENSG00000072778,ENST00000543245,protein_coding,protein_coding,ACADVL,5,ENSE00003592784
17,7220766,7220830,1,ENSG00000072778,ENST00000543245,protein_coding,protein_coding,ACADVL,6,ENSE00003678875
17,7220924,7221058,1,ENSG00000072778,ENST00000543245,protein_coding,protein_coding,ACADVL,7,ENSE00003682500
17,7221538,7221682,1,ENSG00000072778,ENST00000543245,protein_coding,protein_coding,ACADVL,8,ENSE00003623330
17,7221952,7222081,1,ENSG00000072778,ENST00000543245,protein_coding,protein_coding,ACADVL,9,ENSE00003496224
17,7222177,7222302,1,ENSG00000072778,ENST00000543245,protein_coding,protein_coding,ACADVL,10,ENSE00003498077
17,7222667,7222865,1,ENSG00000072778,ENST00000543245,protein_coding,protein_coding,ACADVL,11,ENSE00003579906
17,7223133,7223237,1,ENSG00000072778,ENST00000543245,protein_coding,protein_coding,ACADVL,12,ENSE00003626264
17,7223644,7223730,1,ENSG00000072778,ENST00000543245,protein_coding,protein_coding,ACADVL,13,ENSE00003539847
17,7223813,7223875,1,ENSG00000072778,ENST00000543245,protein_coding,protein_coding,ACADVL,14,ENSE00003495192
17,7223968,7224069,1,ENSG00000072778,ENST00000543245,protein_coding,protein_coding,ACADVL,15,ENSE00003587027
17,7224146,7224243,1,ENSG00000072778,ENST00000543245,protein_coding,protein_coding,ACADVL,16,ENSE00003650064
17,7224321,7224393,1,ENSG00000072778,ENST00000543245,protein_coding,protein_coding,ACADVL,17,ENSE00003600063
17,7224480,7224552,1,ENSG00000072778,ENST00000543245,protein_coding,protein_coding,ACADVL,18,ENSE00003624965
17,7224642,7224714,1,ENSG00000072778,ENST00000543245,protein_coding,protein_coding,ACADVL,19,ENSE00003511252
17,7224809,7224884,1,ENSG00000072778,ENST00000543245,protein_coding,protein_coding,ACADVL,20,ENSE00003579637
17,7224957,7225266,1,ENSG00000072778,ENST00000543245,protein_coding,protein_coding,ACADVL,21,ENSE00003602696
17,7219844,7220197,1,ENSG00000072778,ENST00000322910,protein_coding,nonsense_mediated_decay,ACADVL,1,ENSE00002717210
17,7220464,7220529,1,ENSG00000072778,ENST00000322910,protein_coding,nonsense_mediated_decay,ACADVL,2,ENSE00003504367
17,7220604,7220676,1,ENSG00000072778,ENST00000322910,protein_coding,nonsense_mediated_decay,ACADVL,3,ENSE00003635942
17,7220766,7220830,1,ENSG00000072778,ENST00000322910,protein_coding,nonsense_mediated_decay,ACADVL,4,ENSE00003523114
17,7220924,7221058,1,ENSG00000072778,ENST00000322910,protein_coding,nonsense_mediated_decay,ACADVL,5,ENSE00003468317
17,7221538,7221682,1,ENSG00000072778,ENST00000322910,protein_coding,nonsense_mediated_decay,ACADVL,6,ENSE00003517451
17,7221952,7222081,1,ENSG00000072778,ENST00000322910,protein_coding,nonsense_mediated_decay,ACADVL,7,ENSE00003560642
17,7222177,7222302,1,ENSG00000072778,ENST00000322910,protein_coding,nonsense_mediated_decay,ACADVL,8,ENSE00003571404
17,7222667,7222865,1,ENSG00000072778,ENST00000322910,protein_coding,nonsense_mediated_decay,ACADVL,9,ENSE00003661851
17,7223133,7223237,1,ENSG00000072778,ENST00000322910,protein_coding,nonsense_mediated_decay,ACADVL,10,ENSE00003631569
17,7223644,7223730,1,ENSG00000072778,ENST00000322910,protein_coding,nonsense_mediated_decay,ACADVL,11,ENSE00003538015
17,7223813,7223875,1,ENSG00000072778,ENST00000322910,protein_coding,nonsense_mediated_decay,ACADVL,12,ENSE00003543116
17,7223968,7224069,1,ENSG00000072778,ENST00000322910,protein_coding,nonsense_mediated_decay,ACADVL,13,ENSE00003605361
17,7224146,7224243,1,ENSG00000072778,ENST00000322910,protein_coding,nonsense_mediated_decay,ACADVL,14,ENSE00003584687
17,7224321,7224393,1,ENSG00000072778,ENST00000322910,protein_coding,nonsense_mediated_decay,ACADVL,15,ENSE00003532887
17,7224480,7224552,1,ENSG00000072778,ENST00000322910,protein_coding,nonsense_mediated_decay,ACADVL,16,ENSE00003478899
17,7224642,7224714,1,ENSG00000072778,ENST00000322910,protein_coding,nonsense_mediated_decay,ACADVL,17,ENSE00003639449
17,7224809,7224884,1,ENSG00000072778,ENST00000322910,protein_coding,nonsense_mediated_decay,ACADVL,18,ENSE00003647134
17,7224957,7225265,1,ENSG00000072778,ENST00000322910,protein_coding,nonsense_mediated_decay,ACADVL,19,ENSE00001375447
17,7219860,7220046,1,ENSG00000072778,ENST00000582356,protein_coding,retained_intron,ACADVL,1,ENSE00003561794
17,7220122,7220197,1,ENSG00000072778,ENST00000582356,protein_coding,retained_intron,ACADVL,2,ENSE00003514094
17,7220464,7220676,1,ENSG00000072778,ENST00000582356,protein_coding,retained_intron,ACADVL,3,ENSE00002730499
17,7220766,7220922,1,ENSG00000072778,ENST00000582356,protein_coding,retained_intron,ACADVL,4,ENSE00002690718
17,7220122,7220197,1,ENSG00000072778,ENST00000583312,protein_coding,protein_coding,ACADVL,2,ENSE00003628984
17,7220464,7220529,1,ENSG00000072778,ENST00000583312,protein_coding,protein_coding,ACADVL,3,ENSE00003656333
17,7220604,7220676,1,ENSG00000072778,ENST00000583312,protein_coding,protein_coding,ACADVL,4,ENSE00003592784
17,7220766,7220830,1,ENSG00000072778,ENST00000583312,protein_coding,protein_coding,ACADVL,5,ENSE00003678875
17,7220924,7221058,1,ENSG00000072778,ENST00000583312,protein_coding,protein_coding,ACADVL,6,ENSE00003682500
17,7221538,7221682,1,ENSG00000072778,ENST00000583312,protein_coding,protein_coding,ACADVL,7,ENSE00003623330
17,7219860,7220046,1,ENSG00000072778,ENST00000583312,protein_coding,protein_coding,ACADVL,1,ENSE00003485057
17,7221937,7221988,1,ENSG00000072778,ENST00000583312,protein_coding,protein_coding,ACADVL,8,ENSE00002692782
17,7220122,7220197,1,ENSG00000072778,ENST00000350303,protein_coding,protein_coding,ACADVL,2,ENSE00003628984
17,7220604,7220676,1,ENSG00000072778,ENST00000350303,protein_coding,protein_coding,ACADVL,3,ENSE00003592784
17,7220766,7220830,1,ENSG00000072778,ENST00000350303,protein_coding,protein_coding,ACADVL,4,ENSE00003678875
17,7220924,7221058,1,ENSG00000072778,ENST00000350303,protein_coding,protein_coding,ACADVL,5,ENSE00003682500
17,7221538,7221682,1,ENSG00000072778,ENST00000350303,protein_coding,protein_coding,ACADVL,6,ENSE00003623330
17,7221952,7222081,1,ENSG00000072778,ENST00000350303,protein_coding,protein_coding,ACADVL,7,ENSE00003496224
17,7222177,7222302,1,ENSG00000072778,ENST00000350303,protein_coding,protein_coding,ACADVL,8,ENSE00003498077
17,7222667,7222865,1,ENSG00000072778,ENST00000350303,protein_coding,protein_coding,ACADVL,9,ENSE00003579906
17,7223133,7223237,1,ENSG00000072778,ENST00000350303,protein_coding,protein_coding,ACADVL,10,ENSE00003626264
17,7223644,7223730,1,ENSG00000072778,ENST00000350303,protein_coding,protein_coding,ACADVL,11,ENSE00003539847
17,7223813,7223875,1,ENSG00000072778,ENST00000350303,protein_coding,protein_coding,ACADVL,12,ENSE00003495192
17,7223968,7224069,1,ENSG00000072778,ENST00000350303,protein_coding,protein_coding,ACADVL,13,ENSE00003587027
17,7224146,7224243,1,ENSG00000072778,ENST00000350303,protein_coding,protein_coding,ACADVL,14,ENSE00003650064
17,7224321,7224393,1,ENSG00000072778,ENST00000350303,protein_coding,protein_coding,ACADVL,15,ENSE00003600063
17,7224480,7224552,1,ENSG00000072778,ENST00000350303,protein_coding,protein_coding,ACADVL,16,ENSE00003624965
17,7224642,7224714,1,ENSG00000072778,ENST00000350303,protein_coding,protein_coding,ACADVL,17,ENSE00003511252
17,7224809,7224884,1,ENSG00000072778,ENST00000350303,protein_coding,protein_coding,ACADVL,18,ENSE00003579637
17,7219863,7220046,1,ENSG00000072778,ENST00000350303,protein_coding,protein_coding,ACADVL,1,ENSE00002699341
17,7224957,7225264,1,ENSG00000072778,ENST00000350303,protein_coding,protein_coding,ACADVL,19,ENSE00002722283
17,7219878,7220046,1,ENSG00000072778,ENST00000578269,protein_coding,retained_intron,ACADVL,1,ENSE00002688074
17,7220122,7220676,1,ENSG00000072778,ENST00000578269,protein_coding,retained_intron,ACADVL,2,ENSE00002730137
17,7220766,7220830,1,ENSG00000072778,ENST00000579286,protein_coding,retained_intron,ACADVL,4,ENSE00003523114
17,7220924,7221058,1,ENSG00000072778,ENST00000579286,protein_coding,retained_intron,ACADVL,5,ENSE00003468317
17,7221538,7221682,1,ENSG00000072778,ENST00000579286,protein_coding,retained_intron,ACADVL,6,ENSE00003517451
17,7221952,7222081,1,ENSG00000072778,ENST00000579286,protein_coding,retained_intron,ACADVL,7,ENSE00003560642
17,7220122,7220197,1,ENSG00000072778,ENST00000579286,protein_coding,retained_intron,ACADVL,2,ENSE00003514094
17,7220464,7220676,1,ENSG00000072778,ENST00000579286,protein_coding,retained_intron,ACADVL,3,ENSE00002730499
17,7219878,7220046,1,ENSG00000072778,ENST00000579286,protein_coding,retained_intron,ACADVL,1,ENSE00002688074
17,7220122,7220197,1,ENSG00000072778,ENST00000580263,protein_coding,retained_intron,ACADVL,2,ENSE00003514094
17,7219895,7220046,1,ENSG00000072778,ENST00000580263,protein_coding,retained_intron,ACADVL,1,ENSE00002687373
17,7220464,7220780,1,ENSG00000072778,ENST00000580263,protein_coding,retained_intron,ACADVL,3,ENSE00002690238
17,7220464,7220529,1,ENSG00000072778,ENST00000582056,protein_coding,retained_intron,ACADVL,3,ENSE00003504367
17,7220604,7220676,1,ENSG00000072778,ENST00000582056,protein_coding,retained_intron,ACADVL,4,ENSE00003635942
17,7220122,7220197,1,ENSG00000072778,ENST00000582056,protein_coding,retained_intron,ACADVL,2,ENSE00003514094
17,7219895,7220046,1,ENSG00000072778,ENST00000582056,protein_coding,retained_intron,ACADVL,1,ENSE00002687373
17,7220766,7221136,1,ENSG00000072778,ENST00000582056,protein_coding,retained_intron,ACADVL,5,ENSE00002727242
17,7220766,7220830,1,ENSG00000072778,ENST00000577857,protein_coding,protein_coding_CDS_not_defined,ACADVL,3,ENSE00003523114
17,7221538,7221682,1,ENSG00000072778,ENST00000577857,protein_coding,protein_coding_CDS_not_defined,ACADVL,4,ENSE00003517451
17,7220122,7220197,1,ENSG00000072778,ENST00000577857,protein_coding,protein_coding_CDS_not_defined,ACADVL,2,ENSE00003514094
17,7219895,7220046,1,ENSG00000072778,ENST00000577857,protein_coding,protein_coding_CDS_not_defined,ACADVL,1,ENSE00002687373
17,7221952,7222079,1,ENSG00000072778,ENST00000577857,protein_coding,protein_coding_CDS_not_defined,ACADVL,5,ENSE00002693735
17,7220122,7220197,1,ENSG00000072778,ENST00000584103,protein_coding,protein_coding,ACADVL,2,ENSE00003628984
17,7220464,7220529,1,ENSG00000072778,ENST00000584103,protein_coding,protein_coding,ACADVL,3,ENSE00003656333
17,7220604,7220676,1,ENSG00000072778,ENST00000584103,protein_coding,protein_coding,ACADVL,4,ENSE00003592784
17,7220766,7220830,1,ENSG00000072778,ENST00000584103,protein_coding,protein_coding,ACADVL,5,ENSE00003678875
17,7219903,7220046,1,ENSG00000072778,ENST00000584103,protein_coding,protein_coding,ACADVL,1,ENSE00002721019
17,7220891,7221021,1,ENSG00000072778,ENST00000584103,protein_coding,protein_coding,ACADVL,6,ENSE00002712568
17,7220464,7220529,1,ENSG00000072778,ENST00000577191,protein_coding,retained_intron,ACADVL,3,ENSE00003504367
17,7220604,7220676,1,ENSG00000072778,ENST00000577191,protein_coding,retained_intron,ACADVL,4,ENSE00003635942
17,7220766,7220830,1,ENSG00000072778,ENST00000577191,protein_coding,retained_intron,ACADVL,5,ENSE00003523114
17,7220924,7221058,1,ENSG00000072778,ENST00000577191,protein_coding,retained_intron,ACADVL,6,ENSE00003468317
17,7221538,7221682,1,ENSG00000072778,ENST00000577191,protein_coding,retained_intron,ACADVL,7,ENSE00003517451
17,7220122,7220197,1,ENSG00000072778,ENST00000577191,protein_coding,retained_intron,ACADVL,2,ENSE00003514094
17,7219908,7220046,1,ENSG00000072778,ENST00000577191,protein_coding,retained_intron,ACADVL,1,ENSE00002696271
17,7221952,7222464,1,ENSG00000072778,ENST00000577191,protein_coding,retained_intron,ACADVL,8,ENSE00002693214
17,7219926,7220197,1,ENSG00000072778,ENST00000578421,protein_coding,retained_intron,ACADVL,1,ENSE00002693324
17,7220464,7220739,1,ENSG00000072778,ENST00000578421,protein_coding,retained_intron,ACADVL,2,ENSE00002705167
17,7220464,7220529,1,ENSG00000072778,ENST00000581562,protein_coding,protein_coding_CDS_not_defined,ACADVL,3,ENSE00003504367
17,7220604,7220676,1,ENSG00000072778,ENST00000581562,protein_coding,protein_coding_CDS_not_defined,ACADVL,4,ENSE00003635942
17,7220766,7220830,1,ENSG00000072778,ENST00000581562,protein_coding,protein_coding_CDS_not_defined,ACADVL,5,ENSE00003523114
17,7220924,7221058,1,ENSG00000072778,ENST00000581562,protein_coding,protein_coding_CDS_not_defined,ACADVL,6,ENSE00003468317
17,7220122,7220197,1,ENSG00000072778,ENST00000581562,protein_coding,protein_coding_CDS_not_defined,ACADVL,2,ENSE00003514094
17,7219938,7220046,1,ENSG00000072778,ENST00000581562,protein_coding,protein_coding_CDS_not_defined,ACADVL,1,ENSE00002687565
17,7221952,7221998,1,ENSG00000072778,ENST00000581562,protein_coding,protein_coding_CDS_not_defined,ACADVL,7,ENSE00002713558
17,7220122,7220197,1,ENSG00000072778,ENST00000356839,protein_coding,protein_coding,ACADVL,2,ENSE00003628984
17,7220464,7220529,1,ENSG00000072778,ENST00000356839,protein_coding,protein_coding,ACADVL,3,ENSE00003656333
17,7220604,7220676,1,ENSG00000072778,ENST00000356839,protein_coding,protein_coding,ACADVL,4,ENSE00003592784
17,7220766,7220830,1,ENSG00000072778,ENST00000356839,protein_coding,protein_coding,ACADVL,5,ENSE00003678875
17,7220924,7221058,1,ENSG00000072778,ENST00000356839,protein_coding,protein_coding,ACADVL,6,ENSE00003682500
17,7221538,7221682,1,ENSG00000072778,ENST00000356839,protein_coding,protein_coding,ACADVL,7,ENSE00003623330
17,7221952,7222081,1,ENSG00000072778,ENST00000356839,protein_coding,protein_coding,ACADVL,8,ENSE00003496224
17,7222177,7222302,1,ENSG00000072778,ENST00000356839,protein_coding,protein_coding,ACADVL,9,ENSE00003498077
17,7222667,7222865,1,ENSG00000072778,ENST00000356839,protein_coding,protein_coding,ACADVL,10,ENSE00003579906
17,7223133,7223237,1,ENSG00000072778,ENST00000356839,protein_coding,protein_coding,ACADVL,11,ENSE00003626264
17,7223644,7223730,1,ENSG00000072778,ENST00000356839,protein_coding,protein_coding,ACADVL,12,ENSE00003539847
17,7223813,7223875,1,ENSG00000072778,ENST00000356839,protein_coding,protein_coding,ACADVL,13,ENSE00003495192
17,7223968,7224069,1,ENSG00000072778,ENST00000356839,protein_coding,protein_coding,ACADVL,14,ENSE00003587027
17,7224146,7224243,1,ENSG00000072778,ENST00000356839,protein_coding,protein_coding,ACADVL,15,ENSE00003650064
17,7224321,7224393,1,ENSG00000072778,ENST00000356839,protein_coding,protein_coding,ACADVL,16,ENSE00003600063
17,7224480,7224552,1,ENSG00000072778,ENST00000356839,protein_coding,protein_coding,ACADVL,17,ENSE00003624965
17,7224642,7224714,1,ENSG00000072778,ENST00000356839,protein_coding,protein_coding,ACADVL,18,ENSE00003511252
17,7224809,7224884,1,ENSG00000072778,ENST00000356839,protein_coding,protein_coding,ACADVL,19,ENSE00003579637
17,7224957,7225266,1,ENSG00000072778,ENST00000356839,protein_coding,protein_coding,ACADVL,20,ENSE00003602696
17,7219938,7220046,1,ENSG00000072778,ENST00000356839,protein_coding,protein_coding,ACADVL,1,ENSE00001486705
17,7220122,7220197,1,ENSG00000072778,ENST00000579886,protein_coding,protein_coding,ACADVL,2,ENSE00003628984
17,7221538,7221682,1,ENSG00000072778,ENST00000579886,protein_coding,protein_coding,ACADVL,5,ENSE00003623330
17,7219948,7220046,1,ENSG00000072778,ENST00000579886,protein_coding,protein_coding,ACADVL,1,ENSE00002718102
17,7220464,7220526,1,ENSG00000072778,ENST00000579886,protein_coding,protein_coding,ACADVL,3,ENSE00002695923
17,7220945,7221058,1,ENSG00000072778,ENST00000579886,protein_coding,protein_coding,ACADVL,4,ENSE00002697698
17,7221952,7221956,1,ENSG00000072778,ENST00000579886,protein_coding,protein_coding,ACADVL,6,ENSE00002889914
17,7220766,7220830,1,ENSG00000072778,ENST00000577433,protein_coding,retained_intron,ACADVL,2,ENSE00003523114
17,7220924,7221058,1,ENSG00000072778,ENST00000577433,protein_coding,retained_intron,ACADVL,3,ENSE00003468317
17,7220192,7220676,1,ENSG00000072778,ENST00000577433,protein_coding,retained_intron,ACADVL,1,ENSE00002727383
17,7221538,7221655,1,ENSG00000072778,ENST00000577433,protein_coding,retained_intron,ACADVL,4,ENSE00002724139
17,7220604,7220676,1,ENSG00000072778,ENST00000582166,protein_coding,retained_intron,ACADVL,2,ENSE00003635942
17,7220438,7220529,1,ENSG00000072778,ENST00000582166,protein_coding,retained_intron,ACADVL,1,ENSE00002726583
17,7220766,7221058,1,ENSG00000072778,ENST00000582166,protein_coding,retained_intron,ACADVL,3,ENSE00002714778
17,7221538,7221629,1,ENSG00000072778,ENST00000582166,protein_coding,retained_intron,ACADVL,4,ENSE00002691485
17,7220924,7221058,1,ENSG00000072778,ENST00000580365,protein_coding,retained_intron,ACADVL,2,ENSE00003468317
17,7221538,7221682,1,ENSG00000072778,ENST00000580365,protein_coding,retained_intron,ACADVL,3,ENSE00003517451
17,7220758,7220830,1,ENSG00000072778,ENST00000580365,protein_coding,retained_intron,ACADVL,1,ENSE00002728136
17,7221952,7222092,1,ENSG00000072778,ENST00000580365,protein_coding,retained_intron,ACADVL,4,ENSE00002722768
17,7220924,7221058,1,ENSG00000072778,ENST00000581378,protein_coding,nonsense_mediated_decay,ACADVL,2,ENSE00003682500
17,7221952,7222081,1,ENSG00000072778,ENST00000581378,protein_coding,nonsense_mediated_decay,ACADVL,4,ENSE00003560642
17,7222177,7222302,1,ENSG00000072778,ENST00000581378,protein_coding,nonsense_mediated_decay,ACADVL,5,ENSE00003571404
17,7220790,7220830,1,ENSG00000072778,ENST00000581378,protein_coding,nonsense_mediated_decay,ACADVL,1,ENSE00002689297
17,7221519,7221682,1,ENSG00000072778,ENST00000581378,protein_coding,nonsense_mediated_decay,ACADVL,3,ENSE00002714969
17,7222667,7222822,1,ENSG00000072778,ENST00000581378,protein_coding,nonsense_mediated_decay,ACADVL,6,ENSE00002686745
17,7221279,7221682,1,ENSG00000072778,ENST00000583760,protein_coding,retained_intron,ACADVL,1,ENSE00002696707
17,7221952,7222146,1,ENSG00000072778,ENST00000583760,protein_coding,retained_intron,ACADVL,2,ENSE00002719272
17,7222177,7222302,1,ENSG00000072778,ENST00000582379,protein_coding,retained_intron,ACADVL,2,ENSE00003571404
17,7221946,7222081,1,ENSG00000072778,ENST00000582379,protein_coding,retained_intron,ACADVL,1,ENSE00002712396
17,7222667,7223237,1,ENSG00000072778,ENST00000582379,protein_coding,retained_intron,ACADVL,3,ENSE00002723166
17,7223644,7223730,1,ENSG00000072778,ENST00000578824,protein_coding,retained_intron,ACADVL,2,ENSE00003538015
17,7222640,7223237,1,ENSG00000072778,ENST00000578824,protein_coding,retained_intron,ACADVL,1,ENSE00002697916
17,7223813,7223847,1,ENSG00000072778,ENST00000578824,protein_coding,retained_intron,ACADVL,3,ENSE00002690604
17,7223133,7223237,1,ENSG00000072778,ENST00000583858,protein_coding,nonsense_mediated_decay,ACADVL,2,ENSE00003626264
17,7223644,7223730,1,ENSG00000072778,ENST00000583858,protein_coding,nonsense_mediated_decay,ACADVL,3,ENSE00003539847
17,7223813,7223875,1,ENSG00000072778,ENST00000583858,protein_coding,nonsense_mediated_decay,ACADVL,4,ENSE00003495192
17,7223968,7224069,1,ENSG00000072778,ENST00000583858,protein_coding,nonsense_mediated_decay,ACADVL,5,ENSE00003587027
17,7224809,7224884,1,ENSG00000072778,ENST00000583858,protein_coding,nonsense_mediated_decay,ACADVL,9,ENSE00003647134
17,7222760,7222865,1,ENSG00000072778,ENST00000583858,protein_coding,nonsense_mediated_decay,ACADVL,1,ENSE00002721232
17,7224321,7224393,1,ENSG00000072778,ENST00000583858,protein_coding,nonsense_mediated_decay,ACADVL,6,ENSE00003574374
17,7224480,7224552,1,ENSG00000072778,ENST00000583858,protein_coding,nonsense_mediated_decay,ACADVL,7,ENSE00003571284
17,7224642,7224714,1,ENSG00000072778,ENST00000583858,protein_coding,nonsense_mediated_decay,ACADVL,8,ENSE00003671046
17,7224957,7225213,1,ENSG00000072778,ENST00000583858,protein_coding,nonsense_mediated_decay,ACADVL,10,ENSE00002730651
17,7223644,7223730,1,ENSG00000072778,ENST00000585203,protein_coding,retained_intron,ACADVL,2,ENSE00003538015
17,7223968,7224069,1,ENSG00000072778,ENST00000585203,protein_coding,retained_intron,ACADVL,4,ENSE00003605361
17,7224146,7224243,1,ENSG00000072778,ENST00000585203,protein_coding,retained_intron,ACADVL,5,ENSE00003584687
17,7224321,7224393,1,ENSG00000072778,ENST00000585203,protein_coding,retained_intron,ACADVL,6,ENSE00003532887
17,7224480,7224552,1,ENSG00000072778,ENST00000585203,protein_coding,retained_intron,ACADVL,7,ENSE00003478899
17,7224642,7224714,1,ENSG00000072778,ENST00000585203,protein_coding,retained_intron,ACADVL,8,ENSE00003639449
17,7222848,7223237,1,ENSG00000072778,ENST00000585203,protein_coding,retained_intron,ACADVL,1,ENSE00002726746
17,7223813,7223858,1,ENSG00000072778,ENST00000585203,protein_coding,retained_intron,ACADVL,3,ENSE00002690039
17,7224809,7224813,1,ENSG00000072778,ENST00000585203,protein_coding,retained_intron,ACADVL,9,ENSE00003612334
17,7223644,7223730,1,ENSG00000072778,ENST00000579425,protein_coding,retained_intron,ACADVL,2,ENSE00003538015
17,7224146,7224243,1,ENSG00000072778,ENST00000579425,protein_coding,retained_intron,ACADVL,4,ENSE00003584687
17,7224321,7224393,1,ENSG00000072778,ENST00000579425,protein_coding,retained_intron,ACADVL,5,ENSE00003532887
17,7224480,7224552,1,ENSG00000072778,ENST00000579425,protein_coding,retained_intron,ACADVL,6,ENSE00003478899
17,7224642,7224714,1,ENSG00000072778,ENST00000579425,protein_coding,retained_intron,ACADVL,7,ENSE00003639449
17,7224809,7224884,1,ENSG00000072778,ENST00000579425,protein_coding,retained_intron,ACADVL,8,ENSE00003647134
17,7223032,7223237,1,ENSG00000072778,ENST00000579425,protein_coding,retained_intron,ACADVL,1,ENSE00002689724
17,7223813,7224069,1,ENSG00000072778,ENST00000579425,protein_coding,retained_intron,ACADVL,3,ENSE00002734727
17,7224957,7225247,1,ENSG00000072778,ENST00000579425,protein_coding,retained_intron,ACADVL,9,ENSE00002730337
17,7223107,7223237,1,ENSG00000072778,ENST00000578579,protein_coding,retained_intron,ACADVL,1,ENSE00002734886
17,7223422,7223730,1,ENSG00000072778,ENST00000578579,protein_coding,retained_intron,ACADVL,2,ENSE00002686483
17,7223813,7223830,1,ENSG00000072778,ENST00000578579,protein_coding,retained_intron,ACADVL,3,ENSE00003672209
17,7223644,7223730,1,ENSG00000072778,ENST00000542255,protein_coding,protein_coding,ACADVL,2,ENSE00003539847
17,7223813,7223875,1,ENSG00000072778,ENST00000542255,protein_coding,protein_coding,ACADVL,3,ENSE00003495192
17,7223968,7224069,1,ENSG00000072778,ENST00000542255,protein_coding,protein_coding,ACADVL,4,ENSE00003587027
17,7224146,7224243,1,ENSG00000072778,ENST00000542255,protein_coding,protein_coding,ACADVL,5,ENSE00003650064
17,7224321,7224393,1,ENSG00000072778,ENST00000542255,protein_coding,protein_coding,ACADVL,6,ENSE00003600063
17,7224480,7224552,1,ENSG00000072778,ENST00000542255,protein_coding,protein_coding,ACADVL,7,ENSE00003624965
17,7224957,7225266,1,ENSG00000072778,ENST00000542255,protein_coding,protein_coding,ACADVL,9,ENSE00003602696
